ID_Klijenta,Država,Odobreni_Iznos_EUR,Mjesečna_Primanje_EUR,Trenutni_Dug_EUR,Starost_Klijenta,Staž_Godine,Godine_Kreditne_Povijesti,Broj_članova_Kućanstva,Spol,Stambeni_Status,Obrazovanje
1541,Hrvatska,101713.84,6260.83,45000.0,28.0,11.0,11.0,4.0,muško,podstanar,SSS
1542,Hrvatska,62405.86,8132.99,45000.0,22.0,4.0,14.0,6.0,M,podstanar,magisterij
1543,Hrvatska,95596.08,5462.53,45000.0,33.0,12.0,11.0,2.0,muško,podstanar,SSS
1544,Hrvatska,113831.37,7289.92,44393.71,32.0,15.0,8.0,1.0,m,podstanar,SSS
1545,Hrvatska,35567.11,4056.25,45000.0,59.0,26.0,,1.0,m,podstanar,VSS
1546,Hrvatska,69062.09,4896.3,45000.0,39.0,23.0,20.0,-5.0,muško,vlasnik,SSS
1547,Hrvatska,96541.44,7885.86,37664.19,21.0,,1.0,4.0,žensko,vlasnik,VSS
1548,Hrvatska,80939.09,5367.24,45000.0,29.0,16.0,27.0,1.0,muško,podstanar,SSS
1549,Hrvatska,92422.92,,45000.0,,19.0,12.0,3.0,m,podstanar,VSS
1550,Hrvatska,72920.3,7745.82,,,24.0,12.0,4.0,muško,vl,magisterij
1551,Hrvatska,86731.8,6478.71,45000.0,,4.0,7.0,6.0,M,podstanar,SSS
1552,Hrvatska,81886.46,5878.77,45000.0,18.0,5.0,26.0,3.0,muško,vl,SSS
1553,Hrvatska,108355.64,7660.12,45000.0,54.0,27.0,12.0,6.0,žensko,podstanar,SSS
1554,Hrvatska,90088.42,8522.82,45000.0,39.0,17.0,3.0,3.0,žensko,podstanar,magisterij
1555,Hrvatska,91752.05,6077.11,45000.0,26.0,14.0,5.0,2.0,žensko,podstanar,SSS
1556,Hrvatska,76762.46,4967.26,45000.0,40.0,18.0,5.0,,muško,vl,SSS
1557,Hrvatska,75247.88,,45000.0,18.0,5.0,20.0,1.0,M,podstanar,VSS
1558,Hrvatska,76348.84,5270.0,45000.0,35.0,22.0,11.0,5.0,muško,podstanar,SSS
1559,Hrvatska,92889.04,8923.78,45000.0,38.0,17.0,11.0,4.0,žensko,podstanar,magisterij
1560,Hrvatska,76580.31,8433.06,45000.0,44.0,23.0,16.0,1.0,M,vlasnik,magisterij
1561,Hrvatska,90795.5,7017.94,45000.0,,9.0,26.0,2.0,m,podstanar,VSS
1562,Hrvatska,126508.02,10000.0,45000.0,36.0,20.0,6.0,2.0,M,podstanar,VSS
1563,Hrvatska,102422.49,6380.0,45000.0,26.0,14.0,25.0,3.0,muško,podstanar,SSS
1564,Hrvatska,78479.53,6841.62,,,17.0,14.0,1.0,m,podstanar,VSS
1565,Hrvatska,109024.28,9164.21,45000.0,26.0,5.0,23.0,4.0,muško,podstanar,VSS
1566,Hrvatska,76838.49,4837.25,45000.0,31.0,13.0,16.0,1.0,f,vl,SSS
1567,Hrvatska,44237.51,,45000.0,,13.0,,3.0,žensko,podstanar,SSS
1568,Hrvatska,64838.27,6707.96,45000.0,42.0,19.0,22.0,5.0,M,podstanar,magisterij
1569,Hrvatska,47584.16,3898.34,45000.0,44.0,20.0,19.0,,f,vl,SSS
1570,Hrvatska,77969.73,6705.06,45000.0,33.0,9.0,5.0,1.0,muško,podstanar,VSS
1571,Hrvatska,85368.37,5393.02,45000.0,35.0,13.0,,,f,vlasnik,
1572,Hrvatska,118528.75,7752.33,18262.33,21.0,11.0,14.0,2.0,muško,vl,SSS
1573,Hrvatska,91538.55,8007.03,45000.0,32.0,15.0,15.0,2.0,M,podstanar,VSS
1574,Hrvatska,80617.99,5082.3,45000.0,34.0,18.0,20.0,4.0,M,podstanar,SSS
1575,Hrvatska,101588.11,7897.86,,61.0,28.0,7.0,2.0,muško,podstanar,VSS
1576,Hrvatska,40777.29,2607.72,45000.0,24.0,10.0,15.0,1.0,muško,podstanar,SSS
1577,Hrvatska,89712.29,5392.34,45000.0,50.0,23.0,4.0,2.0,,podstanar,SSS
1578,Hrvatska,100417.3,10000.0,45000.0,45.0,18.0,17.0,,f,podstanar,magisterij
1579,Hrvatska,55428.28,4912.02,45000.0,38.0,9.0,19.0,2.0,muško,podstanar,VSS
1580,Hrvatska,107875.08,17240.61842360036,34194.16,53.0,27.0,13.0,2.0,m,podstanar,magisterij
1581,Hrvatska,91769.93,9222.73,45000.0,39.0,18.0,1.0,1.0,M,podstanar,magisterij
1582,Hrvatska,76694.24,7620.68,45000.0,39.0,15.0,22.0,1.0,muško,vlasnik,magisterij
1583,Hrvatska,97655.64,9507.4,45000.0,34.0,10.0,22.0,3.0,m,podstanar,magisterij
1584,Hrvatska,130413.86,9086.26,14151.63,47.0,25.0,29.0,1.0,M,podstanar,SSS
1585,Hrvatska,88637.33,8815.02,45000.0,46.0,20.0,30.0,1.0,muško,podstanar,magisterij
1586,Hrvatska,89964.41,6594.18,45000.0,29.0,14.0,2.0,1.0,M,podstanar,SSS
1587,Hrvatska,75812.78,,45000.0,22.0,14.0,13.0,3.0,muško,vlasnik,SSS
1588,Hrvatska,68003.11,4993.0,45000.0,33.0,8.0,28.0,5.0,muško,podstanar,SSS
1589,Hrvatska,101606.72,6543.95,39593.16,27.0,10.0,6.0,2.0,m,vlasnik,SSS
1590,Hrvatska,67878.32,5485.3,45000.0,34.0,13.0,14.0,4.0,m,vl,VSS
1591,Hrvatska,86431.32,5455.29,45000.0,47.0,26.0,16.0,3.0,f,podstanar,SSS
1592,Hrvatska,75446.85,5127.91,45000.0,,8.0,0.0,1.0,žensko,podstanar,SSS
1593,Hrvatska,94579.6,6578.2,45000.0,35.0,22.0,8.0,3.0,m,podstanar,SSS
1594,Hrvatska,91673.24,5025.76,45000.0,36.0,16.0,21.0,4.0,muško,vlasnik,SSS
1595,Hrvatska,105750.8,8546.0,35846.54,43.0,20.0,28.0,,muško,podstanar,VSS
1596,Hrvatska,74799.67,5065.69,45000.0,18.0,6.0,13.0,1.0,muško,podstanar,SSS
1597,Hrvatska,79602.5,5168.06,45000.0,29.0,11.0,15.0,1.0,m,vlasnik,SSS
1598,Hrvatska,65424.73,5007.29,45000.0,37.0,19.0,27.0,1.0,žensko,vl,SSS
1599,Hrvatska,76114.13,5285.17,45000.0,47.0,18.0,20.0,3.0,,vlasnik,SSS
1600,Hrvatska,92546.01,8324.83,45000.0,30.0,14.0,12.0,1.0,muško,podstanar,
1601,Hrvatska,100139.77,6568.0,45000.0,18.0,6.0,5.0,5.0,m,podstanar,SSS
1602,Hrvatska,66556.69,4905.85,,41.0,16.0,21.0,1.0,muško,podstanar,SSS
1603,Hrvatska,102392.12,,45000.0,29.0,21.0,,2.0,M,,SSS
1604,Hrvatska,112112.76,8130.03,45000.0,23.0,12.0,20.0,2.0,m,podstanar,SSS
1605,Hrvatska,93268.7,8671.84,45000.0,29.0,14.0,24.0,2.0,m,podstanar,
1606,Hrvatska,122535.92,,20447.43,33.0,19.0,3.0,,muško,podstanar,SSS
1607,Hrvatska,69524.22,5962.37,45000.0,29.0,7.0,2.0,2.0,f,podstanar,VSS
1608,Hrvatska,60106.91,5751.75,45000.0,18.0,11.0,16.0,2.0,muško,podstanar,VSS
1609,Hrvatska,49425.6,3638.22,45000.0,44.0,11.0,29.0,1.0,žensko,podstanar,SSS
1610,Hrvatska,114920.89,10000.0,37112.71,48.0,20.0,30.0,2.0,muško,vlasnik,magisterij
1611,Hrvatska,98087.31,8073.07,45000.0,42.0,18.0,1.0,1.0,žensko,vlasnik,VSS
1612,Hrvatska,83888.31,6082.59,,24.0,11.0,18.0,3.0,M,podstanar,VSS
1613,Hrvatska,90599.37,6760.93,45000.0,33.0,16.0,19.0,1.0,muško,vlasnik,SSS
1614,Hrvatska,62490.22,5409.83,45000.0,35.0,,22.0,4.0,žensko,podstanar,VSS
1615,Hrvatska,133915.04,8955.6,33759.75,41.0,20.0,21.0,1.0,M,podstanar,SSS
1616,Hrvatska,87584.42,5684.14,45000.0,42.0,16.0,26.0,1.0,muško,vl,SSS
1617,Hrvatska,87187.9,7885.54,45000.0,28.0,8.0,7.0,3.0,muško,podstanar,
1618,Hrvatska,99515.33,8215.6,45000.0,36.0,18.0,29.0,1.0,M,podstanar,magisterij
1619,Hrvatska,94620.18,6299.71,40992.61,40.0,20.0,24.0,2.0,M,vl,SSS
1620,Hrvatska,89477.68,7412.27,45000.0,50.0,28.0,14.0,3.0,M,podstanar,VSS
1621,Hrvatska,69190.51,5885.88,45000.0,42.0,16.0,5.0,8.0,M,podstanar,VSS
1622,Hrvatska,94429.37,7158.4,45000.0,43.0,22.0,22.0,1.0,M,vl,
1623,Hrvatska,122640.49,7732.37,31013.45,36.0,16.0,19.0,3.0,M,vlasnik,SSS
1624,Hrvatska,111908.4,7846.46,37699.98,49.0,27.0,1.0,1.0,m,vl,SSS
1625,Hrvatska,116863.73,9469.04,26590.93,39.0,22.0,24.0,3.0,muško,vl,VSS
1626,Hrvatska,74775.69,7115.81,45000.0,26.0,11.0,24.0,3.0,f,vlasnik,VSS
1627,Hrvatska,65207.9,4013.6,45000.0,49.0,20.0,14.0,1.0,muško,podstanar,SSS
1628,Hrvatska,82484.26,6632.47,,42.0,21.0,19.0,4.0,muško,vl,VSS
1629,Hrvatska,86114.5,7789.0,45000.0,31.0,16.0,11.0,4.0,M,podstanar,
1630,Hrvatska,106883.83,8838.25,45000.0,30.0,12.0,2.0,1.0,m,vl,VSS
1631,Hrvatska,51150.71,2637.58,45000.0,38.0,11.0,9.0,4.0,muško,podstanar,SSS
1632,Hrvatska,115591.01,8936.41,45000.0,40.0,18.0,13.0,1.0,muško,podstanar,VSS
1633,Hrvatska,81839.84,8649.18,45000.0,37.0,21.0,26.0,1.0,M,podstanar,magisterij
1634,Hrvatska,76462.38,5516.37,45000.0,38.0,20.0,21.0,1.0,f,podstanar,SSS
1635,Hrvatska,64757.91,3977.58,45000.0,52.0,20.0,29.0,2.0,m,vl,SSS
1636,Hrvatska,51902.87,3503.06,45000.0,46.0,15.0,13.0,3.0,m,podstanar,VSS
1637,Hrvatska,101463.41,7025.84,45000.0,37.0,21.0,2.0,2.0,muško,vl,SSS
1638,Hrvatska,86466.36,8154.26,45000.0,44.0,16.0,0.0,3.0,muško,vlasnik,magisterij
1639,Hrvatska,59200.78,2938.05,45000.0,25.0,10.0,19.0,3.0,muško,podstanar,SSS
1640,Hrvatska,59098.42,2523.73,45000.0,39.0,14.0,0.0,1.0,muško,podstanar,SSS
1641,Hrvatska,78284.31,5625.94,45000.0,53.0,29.0,1.0,1.0,m,vlasnik,SSS
1642,Hrvatska,118380.43,,45000.0,33.0,13.0,18.0,1.0,muško,podstanar,SSS
1643,Hrvatska,79808.17,,45000.0,,15.0,23.0,1.0,muško,podstanar,SSS
1644,Hrvatska,54937.14,5856.99,45000.0,28.0,,9.0,2.0,M,podstanar,VSS
1645,Hrvatska,80085.14,5657.67,45000.0,24.0,11.0,3.0,4.0,žensko,vl,SSS
1646,Hrvatska,79545.53,9111.19,45000.0,27.0,6.0,3.0,3.0,f,,magisterij
1647,Hrvatska,31062.27,2874.45,45000.0,31.0,5.0,12.0,,M,podstanar,VSS
1648,Hrvatska,83914.1,5577.0,45000.0,21.0,8.0,25.0,1.0,muško,vl,SSS
1649,Hrvatska,80381.31,4550.4,45000.0,35.0,16.0,8.0,3.0,M,,SSS
1650,Hrvatska,98924.13,7980.25,45000.0,44.0,17.0,6.0,1.0,muško,podstanar,VSS
1651,Hrvatska,121979.12,8007.63,40593.41,26.0,9.0,15.0,2.0,M,podstanar,SSS
1652,Hrvatska,107531.3,7482.06,45000.0,50.0,25.0,17.0,1.0,M,podstanar,SSS
1653,Hrvatska,79622.23,8330.93,45000.0,40.0,19.0,2.0,1.0,M,podstanar,magisterij
1654,Hrvatska,62869.48,4503.0,45000.0,45.0,19.0,19.0,3.0,f,podstanar,SSS
1655,Hrvatska,136467.2,9449.53,18081.93,28.0,16.0,,2.0,M,podstanar,SSS
1656,Hrvatska,86184.37,8323.09,45000.0,44.0,17.0,9.0,3.0,,,
1657,Hrvatska,85278.59,7027.59,45000.0,24.0,9.0,23.0,3.0,muško,podstanar,VSS
1658,Hrvatska,84517.5,5163.99,45000.0,44.0,25.0,25.0,1.0,f,podstanar,SSS
1659,Hrvatska,88961.7,7553.82,45000.0,37.0,17.0,29.0,4.0,muško,podstanar,VSS
1660,Hrvatska,82112.79,6573.05,45000.0,41.0,18.0,25.0,3.0,f,podstanar,VSS
1661,Hrvatska,73526.76,7142.76,45000.0,23.0,16.0,,3.0,muško,podstanar,
1662,Hrvatska,74062.82,4795.91,45000.0,26.0,6.0,15.0,3.0,muško,,SSS
1663,Hrvatska,84344.93,8340.21,,41.0,,2.0,6.0,žensko,podstanar,magisterij
1664,Hrvatska,74131.5,4706.44,45000.0,26.0,15.0,10.0,3.0,muško,podstanar,SSS
1665,Hrvatska,70743.08,6575.41,45000.0,40.0,17.0,24.0,4.0,žensko,vlasnik,VSS
1666,Hrvatska,87128.6,5729.7,45000.0,21.0,11.0,9.0,5.0,muško,vl,SSS
1667,Hrvatska,79900.46,6505.86,45000.0,43.0,16.0,15.0,,žensko,podstanar,VSS
1668,Hrvatska,115079.86,8504.67,42770.59,23.0,9.0,7.0,4.0,M,podstanar,SSS
1669,Hrvatska,31980.6,1703.96,45000.0,41.0,18.0,8.0,1.0,M,podstanar,SSS
1670,Hrvatska,106830.14,8639.79,45000.0,41.0,21.0,14.0,1.0,muško,vl,VSS
1671,Hrvatska,109921.7,7654.27,42487.06,28.0,16.0,,3.0,muško,vlasnik,SSS
1672,Hrvatska,43532.2,2086.48,45000.0,41.0,21.0,2.0,2.0,žensko,vl,SSS
1673,Hrvatska,78146.25,6949.88,,38.0,17.0,3.0,3.0,muško,podstanar,VSS
1674,Hrvatska,77571.18,6143.86,45000.0,30.0,16.0,29.0,7.0,muško,vl,VSS
1675,Hrvatska,56849.77,4201.38,45000.0,25.0,9.0,12.0,,M,vlasnik,
1676,Hrvatska,69443.67,4148.25,45000.0,18.0,9.0,,3.0,m,podstanar,SSS
1677,Hrvatska,62788.48,7532.28,45000.0,38.0,17.0,20.0,3.0,muško,podstanar,magisterij
1678,Hrvatska,120045.41,10000.0,20982.06,19.0,10.0,,3.0,muško,vl,VSS
1679,Hrvatska,103713.57,7344.96,45000.0,36.0,18.0,,1.0,muško,podstanar,SSS
1680,Hrvatska,110431.1,8987.73,44071.0,32.0,10.0,,4.0,,podstanar,VSS
1681,Hrvatska,99433.44,8013.25,,42.0,16.0,18.0,5.0,muško,podstanar,VSS
1682,Hrvatska,62418.96,3873.05,,32.0,13.0,6.0,5.0,f,podstanar,SSS
1683,Hrvatska,74509.59,5702.82,45000.0,32.0,9.0,15.0,1.0,muško,podstanar,SSS
1684,Hrvatska,94787.49,5969.42,45000.0,42.0,21.0,21.0,1.0,muško,vlasnik,SSS
1685,Hrvatska,60557.44,6518.63,45000.0,38.0,18.0,30.0,1.0,m,vlasnik,
1686,Hrvatska,99259.97,6950.02,45000.0,38.0,18.0,19.0,1.0,muško,,SSS
1687,Hrvatska,80193.49,4948.16,45000.0,40.0,14.0,4.0,1.0,M,podstanar,SSS
1688,Hrvatska,77503.58,7691.87,45000.0,20.0,11.0,29.0,1.0,žensko,podstanar,magisterij
1689,Hrvatska,99219.2,5892.81,33226.42,43.0,26.0,30.0,5.0,muško,vl,SSS
1690,Hrvatska,93885.27,7517.56,45000.0,41.0,19.0,9.0,1.0,M,podstanar,VSS
1691,Hrvatska,77780.68,5144.02,45000.0,25.0,12.0,17.0,1.0,muško,vlasnik,SSS
1692,Hrvatska,108186.6,8833.99,44784.29,33.0,16.0,10.0,2.0,muško,podstanar,VSS
1693,Hrvatska,63378.73,4700.9,45000.0,35.0,16.0,6.0,7.0,muško,vl,SSS
1694,Hrvatska,97318.71,6751.36,45000.0,34.0,,13.0,5.0,f,podstanar,SSS
1695,Hrvatska,96862.03,7862.03,45000.0,38.0,17.0,19.0,4.0,muško,vlasnik,VSS
1696,Hrvatska,78809.07,,45000.0,49.0,25.0,17.0,1.0,,vl,VSS
1697,Hrvatska,91522.66,7856.59,45000.0,46.0,28.0,10.0,4.0,m,vl,VSS
1698,Hrvatska,59977.73,6134.8,45000.0,,4.0,21.0,1.0,muško,podstanar,VSS
1699,Hrvatska,103480.54,8461.86,35220.96,41.0,19.0,26.0,1.0,m,vlasnik,VSS
1700,Hrvatska,81301.96,6685.57,45000.0,48.0,18.0,11.0,5.0,žensko,podstanar,VSS
1701,Hrvatska,74545.54,5973.27,45000.0,39.0,22.0,17.0,3.0,M,podstanar,VSS
1702,Hrvatska,105980.18,7842.74,45000.0,46.0,19.0,25.0,4.0,m,podstanar,VSS
1703,Hrvatska,70913.13,,45000.0,55.0,21.0,1.0,5.0,žensko,vl,
1704,Hrvatska,56830.77,,,45.0,21.0,22.0,2.0,muško,podstanar,VSS
1705,Hrvatska,53867.42,3879.84,45000.0,37.0,21.0,,2.0,f,podstanar,SSS
1706,Hrvatska,97120.2,6410.35,45000.0,45.0,23.0,22.0,2.0,žensko,podstanar,SSS
1707,Hrvatska,59391.41,4662.89,45000.0,36.0,16.0,9.0,2.0,M,podstanar,SSS
1708,Hrvatska,120095.88,10000.0,40228.08,35.0,,20.0,6.0,žensko,podstanar,magisterij
1709,Hrvatska,43361.41,4868.4,45000.0,31.0,16.0,0.0,2.0,m,podstanar,VSS
1710,Hrvatska,118929.13,9409.24,38166.33,51.0,22.0,5.0,1.0,M,podstanar,
1711,Hrvatska,89220.35,5643.85,45000.0,27.0,11.0,6.0,1.0,m,podstanar,SSS
1712,Hrvatska,83065.74,5833.98,45000.0,50.0,22.0,16.0,3.0,muško,vl,SSS
1713,Hrvatska,74101.62,8144.93,45000.0,40.0,14.0,8.0,4.0,m,vl,magisterij
1714,Hrvatska,92982.72,9377.33,45000.0,21.0,8.0,30.0,1.0,,vlasnik,magisterij
1715,Hrvatska,84247.31,5657.13,45000.0,39.0,21.0,6.0,6.0,m,vl,
1716,Hrvatska,107066.04,8618.79,45000.0,18.0,9.0,16.0,2.0,muško,podstanar,VSS
1717,Hrvatska,87284.55,7013.16,45000.0,41.0,21.0,2.0,3.0,muško,,SSS
1718,Hrvatska,88006.04,6459.2,45000.0,44.0,,15.0,5.0,muško,vl,SSS
1719,Hrvatska,77727.76,7043.26,45000.0,29.0,14.0,4.0,1.0,žensko,podstanar,VSS
1720,Hrvatska,83861.09,,45000.0,36.0,13.0,19.0,5.0,muško,vl,
1721,Hrvatska,91156.04,15501.44091874818,45000.0,55.0,25.0,17.0,4.0,M,podstanar,VSS
1722,Hrvatska,50796.63,3645.44,45000.0,30.0,12.0,30.0,2.0,muško,podstanar,SSS
1723,Hrvatska,58036.29,3882.19,45000.0,24.0,10.0,0.0,3.0,m,vl,SSS
1724,Hrvatska,99865.28,6505.9,35206.61,50.0,24.0,3.0,2.0,muško,podstanar,SSS
1725,Hrvatska,88417.31,5854.03,45000.0,55.0,25.0,22.0,3.0,muško,vl,SSS
1726,Hrvatska,81320.33,5336.14,45000.0,35.0,13.0,10.0,5.0,M,podstanar,VSS
1727,Hrvatska,85368.68,5796.55,45000.0,45.0,30.0,19.0,1.0,M,podstanar,SSS
1728,Hrvatska,91951.63,5885.87,,48.0,25.0,8.0,3.0,muško,vl,SSS
1729,Hrvatska,74204.81,5743.32,45000.0,28.0,13.0,29.0,2.0,m,podstanar,SSS
1730,Hrvatska,69433.91,6138.6,45000.0,30.0,12.0,7.0,3.0,žensko,vl,VSS
1731,Hrvatska,88916.91,6833.31,45000.0,47.0,20.0,,2.0,muško,vl,VSS
1732,Hrvatska,65432.54,5837.23,,52.0,23.0,4.0,3.0,muško,,VSS
1733,Hrvatska,93165.06,5687.94,45000.0,41.0,19.0,11.0,2.0,M,podstanar,SSS
1734,Hrvatska,50948.33,3633.26,45000.0,26.0,4.0,30.0,3.0,muško,podstanar,SSS
1735,Hrvatska,105583.11,7184.35,45000.0,55.0,21.0,0.0,2.0,f,podstanar,SSS
1736,Hrvatska,94451.95,6775.72,45000.0,30.0,11.0,14.0,1.0,M,podstanar,SSS
1737,Hrvatska,90120.59,5612.6,45000.0,,14.0,24.0,2.0,m,vl,SSS
1738,Hrvatska,104653.82,6993.93,45000.0,38.0,17.0,17.0,,m,podstanar,SSS
1739,Hrvatska,118309.49,8704.79,45000.0,51.0,29.0,5.0,5.0,,podstanar,
1740,Hrvatska,105287.4,10000.0,44433.36,44.0,16.0,,5.0,muško,podstanar,magisterij
1741,Hrvatska,48182.52,3471.6,45000.0,39.0,14.0,13.0,4.0,f,vlasnik,SSS
1742,Hrvatska,59408.46,5708.47,45000.0,40.0,22.0,20.0,2.0,M,,VSS
1743,Hrvatska,72503.63,4834.38,45000.0,35.0,15.0,25.0,4.0,,podstanar,SSS
1744,Hrvatska,85521.82,7408.84,45000.0,41.0,21.0,28.0,3.0,m,podstanar,VSS
1745,Hrvatska,95353.18,8659.05,45000.0,18.0,14.0,30.0,1.0,muško,,VSS
1746,Hrvatska,70485.12,7556.46,45000.0,32.0,11.0,7.0,1.0,muško,vlasnik,magisterij
1747,Hrvatska,88735.34,5985.01,45000.0,37.0,16.0,26.0,1.0,M,podstanar,SSS
1748,Hrvatska,69892.34,4116.43,45000.0,23.0,8.0,2.0,3.0,M,podstanar,SSS
1749,Hrvatska,72769.64,4417.18,45000.0,39.0,11.0,21.0,3.0,m,podstanar,SSS
1750,Hrvatska,56866.78,3840.03,,33.0,12.0,21.0,3.0,muško,vl,SSS
1751,Hrvatska,66535.34,7987.66,45000.0,53.0,27.0,25.0,3.0,M,podstanar,magisterij
1752,Hrvatska,57966.31,5236.28,45000.0,51.0,24.0,18.0,4.0,muško,podstanar,VSS
1753,Hrvatska,65482.53,5747.54,45000.0,30.0,14.0,11.0,1.0,M,vl,VSS
1754,Hrvatska,106072.84,8368.08,45000.0,33.0,14.0,11.0,3.0,,vlasnik,VSS
1755,Hrvatska,66012.02,7133.42,45000.0,,12.0,14.0,6.0,M,podstanar,magisterij
1756,Hrvatska,137647.64,9324.0,10000.0,30.0,18.0,27.0,1.0,žensko,podstanar,SSS
1757,Hrvatska,94866.36,5575.8,45000.0,37.0,15.0,6.0,3.0,žensko,vlasnik,SSS
1758,Hrvatska,88696.72,8053.58,45000.0,27.0,13.0,26.0,5.0,f,vlasnik,VSS
1759,Hrvatska,67832.84,4189.48,45000.0,,10.0,3.0,2.0,f,vl,SSS
1760,Hrvatska,99006.2,6961.36,45000.0,41.0,23.0,20.0,4.0,M,vl,SSS
1761,Hrvatska,73487.24,4264.15,45000.0,41.0,21.0,8.0,1.0,f,podstanar,SSS
1762,Hrvatska,87440.2,7663.77,45000.0,27.0,8.0,21.0,1.0,žensko,vl,
1763,Hrvatska,136201.69,10000.0,16770.58,44.0,,15.0,,M,vl,VSS
1764,Hrvatska,83078.8,5730.69,45000.0,29.0,14.0,25.0,1.0,muško,podstanar,SSS
1765,Hrvatska,107985.47,8201.82,20774.61,38.0,17.0,30.0,3.0,,vlasnik,VSS
1766,Hrvatska,70936.47,6353.87,45000.0,43.0,18.0,12.0,3.0,,podstanar,VSS
1767,Hrvatska,84300.23,8028.49,45000.0,,18.0,3.0,3.0,m,podstanar,magisterij
1768,Hrvatska,120416.01,9401.35,42404.33,40.0,20.0,23.0,2.0,žensko,podstanar,VSS
1769,Hrvatska,72460.66,6845.42,,30.0,13.0,8.0,1.0,muško,podstanar,VSS
1770,Hrvatska,121248.97,9981.62,32458.91,33.0,18.0,25.0,3.0,muško,podstanar,VSS
1771,Hrvatska,99155.04,6617.93,45000.0,33.0,14.0,20.0,1.0,M,vlasnik,SSS
1772,Hrvatska,73750.66,4429.31,45000.0,28.0,16.0,17.0,1.0,f,podstanar,
1773,Hrvatska,97648.15,6832.67,40175.93,33.0,13.0,14.0,2.0,muško,podstanar,SSS
1774,Hrvatska,104451.09,6973.1,33867.13,20.0,10.0,14.0,4.0,,vlasnik,SSS
1775,Hrvatska,97436.2,5335.59,45000.0,30.0,,5.0,1.0,M,podstanar,SSS
1776,Hrvatska,53595.51,3964.35,,,9.0,10.0,2.0,muško,podstanar,SSS
1777,Hrvatska,70457.26,4685.03,45000.0,32.0,,30.0,1.0,muško,vl,SSS
1778,Hrvatska,80049.63,5937.87,45000.0,33.0,18.0,27.0,,muško,podstanar,SSS
1779,Hrvatska,83511.33,5019.79,45000.0,34.0,18.0,7.0,3.0,muško,podstanar,
1780,Hrvatska,97413.44,6405.88,45000.0,40.0,17.0,28.0,5.0,m,podstanar,VSS
1781,Hrvatska,88554.02,7543.14,45000.0,44.0,18.0,20.0,,muško,podstanar,VSS
1782,Hrvatska,58293.11,5531.99,45000.0,29.0,14.0,16.0,4.0,muško,podstanar,VSS
1783,Hrvatska,92603.96,5328.26,45000.0,23.0,13.0,23.0,5.0,žensko,vl,SSS
1784,Hrvatska,97211.71,5991.53,45000.0,25.0,7.0,24.0,2.0,m,vlasnik,SSS
1785,Hrvatska,96195.81,,45000.0,30.0,10.0,16.0,3.0,M,vl,SSS
1786,Hrvatska,106615.61,,45000.0,31.0,15.0,23.0,2.0,muško,podstanar,SSS
1787,Hrvatska,101678.44,8644.04,45000.0,27.0,14.0,25.0,4.0,žensko,podstanar,VSS
1788,Hrvatska,94183.6,5953.58,45000.0,22.0,8.0,27.0,4.0,žensko,podstanar,SSS
1789,Hrvatska,83596.69,6027.96,45000.0,30.0,14.0,17.0,2.0,m,podstanar,VSS
1790,Hrvatska,51780.78,4866.92,45000.0,37.0,13.0,3.0,2.0,f,podstanar,VSS
1791,Hrvatska,93592.36,6106.69,45000.0,41.0,12.0,28.0,6.0,žensko,podstanar,SSS
1792,Hrvatska,89153.75,7243.64,45000.0,29.0,11.0,30.0,1.0,M,vlasnik,VSS
1793,Hrvatska,90431.58,5971.45,45000.0,31.0,14.0,14.0,1.0,,podstanar,
1794,Hrvatska,59465.03,4096.47,45000.0,26.0,,1.0,5.0,muško,podstanar,SSS
1795,Hrvatska,63378.87,5650.2,45000.0,35.0,11.0,1.0,3.0,muško,,VSS
1796,Hrvatska,106063.06,9438.87,45000.0,27.0,6.0,9.0,1.0,muško,vl,magisterij
1797,Hrvatska,84208.9,7357.02,45000.0,41.0,17.0,2.0,1.0,muško,podstanar,VSS
1798,Hrvatska,98630.01,8600.65,45000.0,18.0,9.0,29.0,2.0,muško,podstanar,magisterij
1799,Hrvatska,85566.37,4679.25,45000.0,31.0,17.0,7.0,2.0,žensko,vl,SSS
1800,Hrvatska,85595.12,6075.93,45000.0,38.0,21.0,19.0,2.0,muško,vlasnik,
1801,Hrvatska,103765.68,7171.22,36744.8,37.0,15.0,6.0,2.0,f,vlasnik,SSS
1802,Hrvatska,74679.11,4949.91,45000.0,62.0,25.0,11.0,2.0,m,podstanar,SSS
1803,Hrvatska,86922.42,5097.1,39573.03,38.0,18.0,25.0,4.0,muško,,SSS
1804,Hrvatska,75754.49,6196.34,45000.0,25.0,12.0,18.0,2.0,m,podstanar,VSS
1805,Hrvatska,76310.08,6455.96,45000.0,34.0,16.0,25.0,1.0,,podstanar,VSS
1806,Hrvatska,78816.56,7456.49,45000.0,18.0,0.0,27.0,1.0,f,podstanar,magisterij
1807,Hrvatska,89442.68,8593.33,45000.0,34.0,12.0,29.0,,žensko,podstanar,magisterij
1808,Hrvatska,75425.03,5354.5,45000.0,27.0,11.0,14.0,2.0,muško,vlasnik,SSS
1809,Hrvatska,110115.12,10000.0,79202.86834244634,44.0,22.0,13.0,3.0,,,magisterij
1810,Hrvatska,67107.85,4264.14,45000.0,30.0,14.0,15.0,2.0,M,vl,SSS
1811,Hrvatska,81262.57,5795.75,45000.0,34.0,15.0,28.0,-4.0,muško,podstanar,SSS
